group_key,group_size,id,alloy,cycle1_holdingtemp_degc,cycle1_holdingtime_min,article_url,original_image,ai_cleaned_image,augumented_data,c,mn,si,cr,p,s,mo,cu,ni,al,nb,v,ti,ti_nb_v,b,ce_la,fe,pixel_size,heat_treatment_type,num_cycles,cycle0_rolling,cycle0_rtemp,cycle0_rpercentage,cycle1_hrate_degc_min,cycle1_crate_degc_s,cycle1_rolling,cycle1_rtemp,cycle1_rpercentage,cycle1_qtype,cycle1_qtemp,cycle1_qtime_min,cycle2_hrate_degc_min,cycle2_holdingtemp_degc,cycle2_holdingtime_min,cycle2_crate_degc_s,cycle2_rolling,cycle2_rtemp_degc,cycle2_rpercentage,cycle2_qtype,cycle2_qtemp_degc,cycle2_qtime_min,cycle3_hrate_degc_min,cycle3_holdingtemp_degc,cycle3_holdingtime_min,cycle3_crate_degc_s,cycle3_rolling,cycle3_rtemp,cycle3_rpercentage,cycle3_qtype,cycle3_qtemp,cycle3_qtime,cycle4_hrate_degc_min,cycle4_holdingtemp_degc,cycle4_holdingtime_min,cycle4_crate_degc_s,cycle4_rolling,cycle4_rtemp,cycle4_rpercentage,cycle4_qtype,cycle4_qtemp,cycle4_qtime
DP980 GA__800.0__10.0,6,3_5_sample_image_04_27_19_52_6,DP980 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1pa62eDpssoCza5iB9aSt1HbpDh8f6p3u,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP980 GA__800.0__10.0,6,3_5_sample_image_04_27_19_49_5,DP980 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/124T4dsvCqH1DK4vZBLq8_Q_hFYLh7akr,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP980 GA__800.0__10.0,6,3_5_sample_image_04_27_19_47_4,DP980 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1HCY-H3gsyFFSO7alPTbnCczJMdMy5T8T,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP980 GA__800.0__10.0,6,3_5_sample_image_04_27_19_46_3,DP980 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1QjqAAYqKJap7MoI6D9n0MPed2Sw58fFN,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP980 GA__800.0__10.0,6,3_5_sample_image_04_27_19_43_2,DP980 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1RqjdCh_2zi5H2O3hsTiX9K-Y7X_B7HdA,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP980 GA__800.0__10.0,6,3_5_sample_image_04_27_19_42_1,DP980 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1txuyKMwU707YK7HChPXAjKxXCwis2v4O,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__800.0__10.0,6,3_4_sample_image_04_27_19_40_6,DP780 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1O_fomI02MHgTjg-w3bClWstp09k17FWQ,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__800.0__10.0,6,3_4_sample_image_04_27_19_39_5,DP780 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1dC7aQSfa6aLV363gq1RuLLdKnMbcN2ok,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__800.0__10.0,6,3_4_sample_image_04_27_19_38_4,DP780 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1pJHg30RkCkSJVkL2RRTZPwcMiVOjV0he,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__800.0__10.0,6,3_4_sample_image_04_27_19_37_3,DP780 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1d3NqRC23FfKVxs7qZ9nsrvSRNa9EI56b,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__800.0__10.0,6,3_4_sample_image_04_27_19_35_2,DP780 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1ybknHLHxrtQBXTDB0z2Q1nYfpH9rDXrV,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__800.0__10.0,6,3_4_sample_image_04_27_19_34_1,DP780 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1dNxi7RacixCOzSvuzAhc9-dW4x5Lrq2I,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__800.0__10.0,6,3_9_sample_image_04_27_20_01_6,DP600 GI,800.0,10.0,,,,https://drive.google.com/drive/folders/1yjxXxT7EKs-VYO2noQ0OVcu4x_uU85nG,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__800.0__10.0,6,3_9_sample_image_04_27_20_00_5,DP600 GI,800.0,10.0,,,,https://drive.google.com/drive/folders/1RbKETegin0sbawKMdBAGYRFFUftjQgvO,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__800.0__10.0,6,3_9_sample_image_04_27_19_58_4,DP600 GI,800.0,10.0,,,,https://drive.google.com/drive/folders/1yWK_4dtng23CUwXsxvaUl6RGKqKdM6KJ,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__800.0__10.0,6,3_9_sample_image_04_27_19_57_3,DP600 GI,800.0,10.0,,,,https://drive.google.com/drive/folders/10_feoch7ilMYlX8AvsaKyTkeSI39kDgL,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__800.0__10.0,6,3_9_sample_image_04_27_19_55_2,DP600 GI,800.0,10.0,,,,https://drive.google.com/drive/folders/1l4e0KgnYSfzIpWhKETXp0tbLZhahGcIL,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__800.0__10.0,6,3_9_sample_image_04_27_19_54_1,DP600 GI,800.0,10.0,,,,https://drive.google.com/drive/folders/1kBYcWv-1CffKeklW2VgxuUVm9P0Y_bUT,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__10.0,6,3_2_sample_image_04_27_19_21_6,DP590 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1NgeGVfe0Gs_dSJ0Seo2KODy4yL5aBgYp,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__10.0,6,3_2_sample_image_04_27_19_20_5,DP590 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1hheJzeKRebeGVpYPxhAK-ygsM1Whrk-3,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__10.0,6,3_2_sample_image_04_27_19_19_4,DP590 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1Yl-DgOGq60DaZrHl6pykKaGGBrerRVzM,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__10.0,6,3_2_sample_image_04_27_19_17_3,DP590 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1GMpXJSIr0kxcamNuez6dBIgX_-LpSDTN,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__10.0,6,3_2_sample_image_04_27_19_16_2,DP590 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/1HVEjGaSR_7xm3ySA8FomnbLrcMnRL2ve,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__10.0,6,3_2_sample_image_04_27_19_15_1,DP590 GA,800.0,10.0,,,,https://drive.google.com/drive/folders/17YTSPPuPfHhOjeJL_Q5uiJueqtr1Nofe,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__770.0__10.0,6,2_4_sample_image_04_27_17_40_6,DP780 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1C1QfmnXwAPYiJ_hhIRDQySTefon6mRxX,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__770.0__10.0,6,2_4_sample_image_04_27_17_39_5,DP780 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1hjLvZCUc-QPABtqzQ6WeYtW86NGuAht2,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__770.0__10.0,6,2_4_sample_image_04_27_17_39_4,DP780 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1V-Taj2d3a3r4GYI_x3HoaDj9y7UmLrO8,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__770.0__10.0,6,2_4_sample_image_04_27_17_38_3,DP780 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1s1QSSS_Hb3v2lbATkZteiilg8bhmjJ5k,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__770.0__10.0,6,2_4_sample_image_04_27_17_37_2,DP780 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1LjQXTMxv2u3oNrqCR5DrdzFpK0rZk6Ji,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP780 GA__770.0__10.0,6,2_4_sample_image_04_27_17_36_1,DP780 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1D5wqAZq95Uv5l2B9jsjz2xSReCFG4oBj,0.086,2.2,0.46,0.41,0.007,0.002,,,,0.025,,,,,,,96.81,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__770.0__10.0,6,2_2_sample_image_04_27_17_11_6,DP590 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1FPSu_Rfzkpzqao7R8hOMsM1fZITcund6,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__770.0__10.0,6,2_2_sample_image_04_27_17_10_5,DP590 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1cvVTlWZcvStYO6vPMGMFFLr2y4pT858M,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__770.0__10.0,6,2_2_sample_image_04_27_17_09_4,DP590 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1Gxx2tzwFGIRogXrFJwycVSs8WqiftkfH,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__770.0__10.0,6,2_2_sample_image_04_27_17_09_3,DP590 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/13u6eTnDXg-tkw_ATDodqW3hvCfwTkeeF,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__770.0__10.0,6,2_2_sample_image_04_27_17_08_2,DP590 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/12-vbpDk7i6DmUfFXa3g-Kk4ve5OxtW6o,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__770.0__10.0,6,2_2_sample_image_04_27_17_07_1,DP590 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1bpzNhQNQy_sBMHLE51D3H4XA5nPGMjTP,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP1180 GA__770.0__10.0,6,2_3_sample_image_04_27_17_36_6,DP1180 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1ISFD8opHrN8TH6aixYrkR5wR7KiwS-2l,0.114,2.61,0.43,0.02,0.007,0.003,,,,0.018,,,,,,,96.798,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP1180 GA__770.0__10.0,6,2_3_sample_image_04_27_17_35_5,DP1180 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1fGgYw4DCdKvdz5UL34Tc-YanX4FwEf0E,0.114,2.61,0.43,0.02,0.007,0.003,,,,0.018,,,,,,,96.798,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP1180 GA__770.0__10.0,6,2_3_sample_image_04_27_17_35_4,DP1180 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1eIESmDX_vQhBNHBLyRCRXWMVgkVo1efR,0.114,2.61,0.43,0.02,0.007,0.003,,,,0.018,,,,,,,96.798,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP1180 GA__770.0__10.0,6,2_3_sample_image_04_27_17_34_3,DP1180 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1fBDkCryS4oEyW309FbO1YGc6LFzxP9eR,0.114,2.61,0.43,0.02,0.007,0.003,,,,0.018,,,,,,,96.798,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP1180 GA__770.0__10.0,6,2_3_sample_image_04_27_17_33_2,DP1180 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/14hD-oFvKAmN68Ix7R1gXJoIz8qjsB2LJ,0.114,2.61,0.43,0.02,0.007,0.003,,,,0.018,,,,,,,96.798,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP1180 GA__770.0__10.0,6,2_3_sample_image_04_27_17_32_1,DP1180 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1ix9E88VhlErZ4vvnGy5G4B2JYrwaMuet,0.114,2.61,0.43,0.02,0.007,0.003,,,,0.018,,,,,,,96.798,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__770.0__10.0,6,2_9_sample_image_04_27_17_47_6,DP600 GI,770.0,10.0,,,,https://drive.google.com/drive/folders/1zcYaT1sdQeFGETnUjGrDZO4DqsyJcwB_,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__770.0__10.0,6,2_9_sample_image_04_27_17_47_5,DP600 GI,770.0,10.0,,,,https://drive.google.com/drive/folders/1BWVLG61yiMSIZarOCCxPXdI1J_zKiIpg,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__770.0__10.0,6,2_9_sample_image_04_27_17_47_4,DP600 GI,770.0,10.0,,,,https://drive.google.com/drive/folders/1zp2OCOA-biLfujNtZ-mioWlQ1qu1de5i,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__770.0__10.0,6,2_9_sample_image_04_27_17_46_3,DP600 GI,770.0,10.0,,,,https://drive.google.com/drive/folders/1Q2kkHIdW8r_dIhr9OD657ejbdHv-vYmH,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__770.0__10.0,6,2_9_sample_image_04_27_17_46_2,DP600 GI,770.0,10.0,,,,https://drive.google.com/drive/folders/1_QnNYAytEepv2AEmqzUtXhzigtBcj_VO,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP600 GI__770.0__10.0,6,2_9_sample_image_04_27_17_46_1,DP600 GI,770.0,10.0,,,,https://drive.google.com/drive/folders/1LcXpwQcCZVXbMvWLjXJTtTYVi9UQ6vNH,0.106,1.49,0.19,0.16,0.008,0.002,,,,0.033,,,,,,,98.011,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP980 GA__770.0__10.0,6,2_5_sample_image_04_27_17_44_6,DP980 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1Ti6PbxNwiu8vPyCuB8k0XHxRhSt0HTZr,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP980 GA__770.0__10.0,6,2_5_sample_image_04_27_17_43_5,DP980 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1FLtBBndJEsEybJCe00EGkyoaY-tp44Bo,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP980 GA__770.0__10.0,6,2_5_sample_image_04_27_17_43_4,DP980 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1XfWsuWxRt5Bj-tqgA156I4eTGfzi_DJk,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP980 GA__770.0__10.0,6,2_5_sample_image_04_27_17_43_3,DP980 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1-mYG2zxjagS6WBYSbFeTC12c6o6AKgm6,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP980 GA__770.0__10.0,6,2_5_sample_image_04_27_17_42_2,DP980 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1OUm6hjzd927xp8iOtCVxHWqWBPRbULTG,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP980 GA__770.0__10.0,6,2_5_sample_image_04_27_17_40_1,DP980 GA,770.0,10.0,,,,https://drive.google.com/drive/folders/1fuWfKn4gZu5WbBkGN_FMx4yUPMLvfHmm,0.091,2.47,0.47,0.02,0.01,0.002,,,,0.024,,,,,,,96.913,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__30.0,6,13_2_sample_image_04_27_18_21_6,DP590 GA,800.0,30.0,,,,https://drive.google.com/drive/folders/1XUGqTjE-u5C3PoEdgsvMvqD0H1qTL4ig,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__30.0,6,13_2_sample_image_04_27_18_20_6,DP590 GA,800.0,30.0,,,,https://drive.google.com/drive/folders/1nPufw2e4PvqwMh9GtyIFPHP6ivZdcrja,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__30.0,6,13_2_sample_image_04_27_18_18_5,DP590 GA,800.0,30.0,,,,https://drive.google.com/drive/folders/1I-Y2NeSdkreBxMDscHStZj1DJuDz3gAt,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__30.0,6,13_2_sample_image_04_27_18_17_4,DP590 GA,800.0,30.0,,,,https://drive.google.com/drive/folders/118Y8ieqRD33iK7EWxsAs6n8IiWhB3ypD,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__30.0,6,13_2_sample_image_04_27_18_14_3,DP590 GA,800.0,30.0,,,,https://drive.google.com/drive/folders/1SUxZ-ZHxbcQCiW3uuc7cH9YGrS5U5lGN,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP590 GA__800.0__30.0,6,13_2_sample_image_04_27_18_12_1,DP590 GA,800.0,30.0,,,,https://drive.google.com/drive/folders/1hnN5QoF76o2h45XLhqUBOZXoxcJiIV6e,0.095,1.97,0.25,0.34,0.012,0.002,,,,0.042,,,,,,,97.289,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP1180 GA__800.0__30.0,7,13_3_sample_image_04_27_18_38_7,DP1180 GA,800.0,30.0,,,,https://drive.google.com/drive/folders/1QahO1-LIYYgXW41Sj4cnP-_k1-vkOxDQ,0.114,2.61,0.43,0.02,0.007,0.003,,,,0.018,,,,,,,96.798,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DP1180 GA__800.0__30.0,7,13_3_sample_image_04_27_18_36_6,DP1180 GA,800.0,30.0,,,,https://drive.google.com/drive/folders/1G6ofc79W2VV_x12nZM0sgC0r0aXfJi_S,0.114,2.61,0.43,0.02,0.007,0.003,,,,0.018,,,,,,,96.798,,Austenizing  → water quenching → tempering → water quenched ,1.0,,,,,,,,,water,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
